experiment,run_idx,step_idx,ck_stage,technique_id,technique_name,action_success,detected,detect_prob,detection_delay,impact_minutes,attacker_belief_high_cap,nash_prob_chosen,discounted_payoff_step
Solver_Hardened_Defense,87,1,Weaponization,T0849,Masquerading,True,False,0.07087500000000001,0,0,0.015384615384615373,1.0,1067.056031250816
Solver_Hardened_Defense,87,2,Delivery,T0862,Supply Chain Compromise,True,False,0.14850000000000002,0,0,0.01,1.0,805.8332249997737
Solver_Hardened_Defense,87,3,Exploitation,T0863,User Execution,True,False,0.077625,0,0,0.01,1.0,3417.0234522078117
Solver_Hardened_Defense,87,4,Installation,T1505.003,Server Software Component: Web Shell,True,False,0.243,0,0,0.01,1.0,2514.584420312761
Solver_Hardened_Defense,87,5,Command & Control,T0884,Connection Proxy,True,False,0.16875,0,0,0.01,1.0,4014.41177473081
Solver_Hardened_Defense,87,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.26325000000000004,0,0,0.01,1.0,4013.866355892405
Solver_Hardened_Defense,88,0,Reconnaissance,T0842,Network Sniffing,True,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4374999993861
Solver_Hardened_Defense,88,1,Weaponization,T0849,Masquerading,True,False,0.07087500000000001,0,0,0.015384615384615373,1.0,1067.0560312500652
Solver_Hardened_Defense,88,2,Delivery,T0862,Supply Chain Compromise,False,False,0.14850000000000002,0,0,0.01,1.0,805.8332249998047
Solver_Hardened_Defense,88,3,Exploitation,T0863,User Execution,True,False,0.077625,0,0,0.01,1.0,3417.023452206219
Solver_Hardened_Defense,88,4,Installation,T1505.003,Server Software Component: Web Shell,False,False,0.243,0,0,0.01,1.0,2514.584420312347
Solver_Hardened_Defense,88,5,Command & Control,T0884,Connection Proxy,True,False,0.16875,0,0,0.01,1.0,4014.4117747312484
Solver_Hardened_Defense,88,6,Actions on Objectives,T0882,Theft of Operational Information,True,False,0.26325000000000004,0,50,0.01,1.0,4013.866355893226
Solver_Hardened_Defense,89,0,Reconnaissance,T0842,Network Sniffing,False,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4374999991669
Solver_Hardened_Defense,89,1,Weaponization,T0849,Masquerading,False,False,0.07087500000000001,0,0,0.015384615384615373,1.0,1067.0560312499874
Solver_Hardened_Defense,89,2,Delivery,T0862,Supply Chain Compromise,False,True,0.14850000000000002,1,0,0.06569343065693425,1.0,805.8332250003265
Solver_Hardened_Defense,90,0,Reconnaissance,T0842,Network Sniffing,True,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4374999993362
Solver_Hardened_Defense,90,1,Weaponization,T0849,Masquerading,True,False,0.07087500000000001,0,0,0.015384615384615373,1.0,1067.0560312500766
Solver_Hardened_Defense,90,2,Delivery,T0862,Supply Chain Compromise,True,False,0.14850000000000002,0,0,0.01,1.0,805.8332249995235
Solver_Hardened_Defense,90,3,Exploitation,T0863,User Execution,True,False,0.077625,0,0,0.01,1.0,3417.023452207193
Solver_Hardened_Defense,90,4,Installation,T1505.003,Server Software Component: Web Shell,True,False,0.243,0,0,0.01,1.0,2514.5844203124234
Solver_Hardened_Defense,90,5,Command & Control,T0884,Connection Proxy,True,False,0.16875,0,0,0.01,1.0,4014.411774730998
Solver_Hardened_Defense,90,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.26325000000000004,0,0,0.01,1.0,4013.866355893029
Solver_Hardened_Defense,91,0,Reconnaissance,T0842,Network Sniffing,True,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4374999994718
Solver_Hardened_Defense,91,1,Weaponization,T0849,Masquerading,False,False,0.07087500000000001,0,0,0.015384615384615373,1.0,1067.0560312497025
Solver_Hardened_Defense,91,2,Delivery,T0862,Supply Chain Compromise,True,False,0.14850000000000002,0,0,0.01,1.0,805.833225000343
Solver_Hardened_Defense,91,3,Exploitation,T0863,User Execution,True,False,0.077625,0,0,0.01,1.0,3417.023452207229
Solver_Hardened_Defense,91,4,Installation,T1505.003,Server Software Component: Web Shell,False,False,0.243,0,0,0.01,1.0,2514.5844203120346
Solver_Hardened_Defense,91,5,Command & Control,T0884,Connection Proxy,True,False,0.16875,0,0,0.01,1.0,4014.4117747309374
Solver_Hardened_Defense,91,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.26325000000000004,0,0,0.01,1.0,4013.866355892797
Solver_Hardened_Defense,92,0,Reconnaissance,T0842,Network Sniffing,True,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4374999993737
Solver_Hardened_Defense,92,1,Weaponization,T0849,Masquerading,True,False,0.07087500000000001,0,0,0.015384615384615373,1.0,1067.0560312498408
Solver_Hardened_Defense,92,2,Delivery,T0862,Supply Chain Compromise,True,False,0.14850000000000002,0,0,0.01,1.0,805.8332249998405
Solver_Hardened_Defense,92,3,Exploitation,T0863,User Execution,True,False,0.077625,0,0,0.01,1.0,3417.023452207262
Solver_Hardened_Defense,92,4,Installation,T1505.003,Server Software Component: Web Shell,True,False,0.243,0,0,0.01,1.0,2514.584420311897
Solver_Hardened_Defense,92,5,Command & Control,T0884,Connection Proxy,True,False,0.16875,0,0,0.01,1.0,4014.411774731874
Solver_Hardened_Defense,92,6,Actions on Objectives,T0882,Theft of Operational Information,True,True,0.26325000000000004,1,0,0.043478260869565216,1.0,4013.8663558935027
Solver_Hardened_Defense,93,0,Reconnaissance,T0842,Network Sniffing,True,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4374999991637
Solver_Hardened_Defense,93,1,Weaponization,T0849,Masquerading,True,False,0.07087500000000001,0,0,0.015384615384615373,1.0,1067.0560312496946
Solver_Hardened_Defense,93,2,Delivery,T0862,Supply Chain Compromise,True,False,0.14850000000000002,0,0,0.01,1.0,805.8332249997818
Solver_Hardened_Defense,93,3,Exploitation,T0863,User Execution,True,False,0.077625,0,0,0.01,1.0,3417.0234522078413
Solver_Hardened_Defense,93,4,Installation,T1505.003,Server Software Component: Web Shell,False,False,0.243,0,0,0.01,1.0,2514.5844203116894
Solver_Hardened_Defense,93,5,Command & Control,T0884,Connection Proxy,True,True,0.16875,1,0,0.043478260869565216,1.0,4014.4117747307587
Solver_Hardened_Defense,94,0,Reconnaissance,T0842,Network Sniffing,True,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4375000007691
Solver_Hardened_Defense,94,1,Weaponization,T0849,Masquerading,False,False,0.07087500000000001,0,0,0.015384615384615373,1.0,1067.0560312502573
Solver_Hardened_Defense,94,2,Delivery,T0862,Supply Chain Compromise,False,False,0.14850000000000002,0,0,0.01,1.0,805.8332249993081
Solver_Hardened_Defense,94,3,Exploitation,T0863,User Execution,True,False,0.077625,0,0,0.01,1.0,3417.023452207355
Solver_Hardened_Defense,94,4,Installation,T1505.003,Server Software Component: Web Shell,True,False,0.243,0,0,0.01,1.0,2514.5844203132365
Solver_Hardened_Defense,94,5,Command & Control,T0884,Connection Proxy,False,True,0.16875,1,0,0.043478260869565216,1.0,4014.411774731202
Solver_Hardened_Defense,95,0,Reconnaissance,T0842,Network Sniffing,True,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4374999995528
Solver_Hardened_Defense,95,1,Weaponization,T0849,Masquerading,False,False,0.07087500000000001,0,0,0.015384615384615373,1.0,1067.0560312493644
Solver_Hardened_Defense,95,2,Delivery,T0862,Supply Chain Compromise,False,False,0.14850000000000002,0,0,0.01,1.0,805.8332250000914
Solver_Hardened_Defense,95,3,Exploitation,T0863,User Execution,True,False,0.077625,0,0,0.01,1.0,3417.0234522074015
Solver_Hardened_Defense,95,4,Installation,T1505.003,Server Software Component: Web Shell,True,False,0.243,0,0,0.01,1.0,2514.5844203123474
Solver_Hardened_Defense,95,5,Command & Control,T0884,Connection Proxy,True,False,0.16875,0,0,0.01,1.0,4014.4117747321375
Solver_Hardened_Defense,95,6,Actions on Objectives,T0882,Theft of Operational Information,True,False,0.26325000000000004,0,50,0.01,1.0,4013.866355892849
Solver_Hardened_Defense,96,0,Reconnaissance,T0842,Network Sniffing,True,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4375000000425
Solver_Hardened_Defense,96,1,Weaponization,T0849,Masquerading,False,False,0.07087500000000001,0,0,0.015384615384615373,1.0,1067.0560312506123
Solver_Hardened_Defense,96,2,Delivery,T0862,Supply Chain Compromise,False,False,0.14850000000000002,0,0,0.01,1.0,805.8332249992399
Solver_Hardened_Defense,96,3,Exploitation,T0863,User Execution,True,False,0.077625,0,0,0.01,1.0,3417.0234522075943
Solver_Hardened_Defense,96,4,Installation,T1505.003,Server Software Component: Web Shell,False,False,0.243,0,0,0.01,1.0,2514.5844203127035
Solver_Hardened_Defense,96,5,Command & Control,T0884,Connection Proxy,True,False,0.16875,0,0,0.01,1.0,4014.4117747316545
Solver_Hardened_Defense,96,6,Actions on Objectives,T0882,Theft of Operational Information,False,True,0.26325000000000004,1,0,0.043478260869565216,1.0,4013.8663558932235
Solver_Hardened_Defense,97,0,Reconnaissance,T0842,Network Sniffing,True,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4374999991392
Solver_Hardened_Defense,97,1,Weaponization,T0849,Masquerading,True,False,0.07087500000000001,0,0,0.015384615384615373,1.0,1067.0560312491125
Solver_Hardened_Defense,97,2,Delivery,T0862,Supply Chain Compromise,False,True,0.14850000000000002,1,0,0.06569343065693425,1.0,805.8332250001025
Solver_Hardened_Defense,98,0,Reconnaissance,T0842,Network Sniffing,True,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4374999999652
Solver_Hardened_Defense,98,1,Weaponization,T0849,Masquerading,True,False,0.07087500000000001,0,0,0.015384615384615373,1.0,1067.056031250699
Solver_Hardened_Defense,98,2,Delivery,T0862,Supply Chain Compromise,False,False,0.14850000000000002,0,0,0.01,1.0,805.8332249997208
Solver_Hardened_Defense,98,3,Exploitation,T0863,User Execution,True,True,0.077625,1,0,0.043478260869565216,1.0,3417.023452207259
Solver_Hardened_Defense,99,0,Reconnaissance,T0842,Network Sniffing,False,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4375000002628
Solver_Hardened_Defense,99,1,Weaponization,T0849,Masquerading,True,False,0.07087500000000001,0,0,0.015384615384615373,1.0,1067.0560312504617
Solver_Hardened_Defense,99,2,Delivery,T0862,Supply Chain Compromise,True,False,0.14850000000000002,0,0,0.01,1.0,805.8332250002144
Solver_Hardened_Defense,99,3,Exploitation,T0863,User Execution,True,False,0.077625,0,0,0.01,1.0,3417.0234522065048
Solver_Hardened_Defense,99,4,Installation,T1505.003,Server Software Component: Web Shell,False,False,0.243,0,0,0.01,1.0,2514.584420312558
Solver_Hardened_Defense,99,5,Command & Control,T0884,Connection Proxy,True,False,0.16875,0,0,0.01,1.0,4014.411774731318
Solver_Hardened_Defense,99,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.26325000000000004,0,0,0.01,1.0,4013.8663558933804
Solver_Hardened_Defense,100,0,Reconnaissance,T0842,Network Sniffing,True,True,0.037500000000000006,1,0,0.8181818181818181,1.0,1015.4374999999047
Solver_Hardened_Defense,101,0,Reconnaissance,T0842,Network Sniffing,True,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4374999999167
Solver_Hardened_Defense,101,1,Weaponization,T0849,Masquerading,False,True,0.07087500000000001,1,0,0.35999999999999993,1.0,1067.0560312493224
Solver_Hardened_Defense,102,0,Reconnaissance,T0842,Network Sniffing,True,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4375000008026
Solver_Hardened_Defense,102,1,Weaponization,T0849,Masquerading,True,False,0.07087500000000001,0,0,0.015384615384615373,1.0,1067.0560312500907
Solver_Hardened_Defense,102,2,Delivery,T0862,Supply Chain Compromise,False,False,0.14850000000000002,0,0,0.01,1.0,805.8332249999725
Solver_Hardened_Defense,102,3,Exploitation,T0863,User Execution,True,False,0.077625,0,0,0.01,1.0,3417.023452206477
Solver_Hardened_Defense,102,4,Installation,T1505.003,Server Software Component: Web Shell,True,False,0.243,0,0,0.01,1.0,2514.5844203126303
Solver_Hardened_Defense,102,5,Command & Control,T0884,Connection Proxy,False,False,0.16875,0,0,0.01,1.0,4014.41177473121
Solver_Hardened_Defense,102,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.26325000000000004,0,0,0.01,1.0,4013.8663558933476
Solver_Hardened_Defense,103,0,Reconnaissance,T0842,Network Sniffing,True,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4375000008802
Solver_Hardened_Defense,103,1,Weaponization,T0849,Masquerading,True,False,0.07087500000000001,0,0,0.015384615384615373,1.0,1067.0560312491095
Solver_Hardened_Defense,103,2,Delivery,T0862,Supply Chain Compromise,False,False,0.14850000000000002,0,0,0.01,1.0,805.8332250007242
Solver_Hardened_Defense,103,3,Exploitation,T0863,User Execution,True,False,0.077625,0,0,0.01,1.0,3417.02345220727
Solver_Hardened_Defense,103,4,Installation,T1505.003,Server Software Component: Web Shell,False,False,0.243,0,0,0.01,1.0,2514.5844203117986
Solver_Hardened_Defense,103,5,Command & Control,T0884,Connection Proxy,True,False,0.16875,0,0,0.01,1.0,4014.411774731537
Solver_Hardened_Defense,103,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.26325000000000004,0,0,0.01,1.0,4013.866355892951
Solver_Hardened_Defense,104,0,Reconnaissance,T0842,Network Sniffing,True,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4375000009087
Solver_Hardened_Defense,104,1,Weaponization,T0849,Masquerading,False,False,0.07087500000000001,0,0,0.015384615384615373,1.0,1067.056031250646
Solver_Hardened_Defense,104,2,Delivery,T0862,Supply Chain Compromise,False,False,0.14850000000000002,0,0,0.01,1.0,805.8332249997521
Solver_Hardened_Defense,104,3,Exploitation,T0863,User Execution,True,False,0.077625,0,0,0.01,1.0,3417.0234522068686
Solver_Hardened_Defense,104,4,Installation,T1505.003,Server Software Component: Web Shell,False,False,0.243,0,0,0.01,1.0,2514.584420313105
Solver_Hardened_Defense,104,5,Command & Control,T0884,Connection Proxy,False,False,0.16875,0,0,0.01,1.0,4014.4117747309474
Solver_Hardened_Defense,104,6,Actions on Objectives,T0882,Theft of Operational Information,True,False,0.26325000000000004,0,50,0.01,1.0,4013.866355892489
Solver_Hardened_Defense,105,0,Reconnaissance,T0842,Network Sniffing,True,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4375000009857
Solver_Hardened_Defense,105,1,Weaponization,T0849,Masquerading,True,False,0.07087500000000001,0,0,0.015384615384615373,1.0,1067.056031250921
Solver_Hardened_Defense,105,2,Delivery,T0862,Supply Chain Compromise,False,False,0.14850000000000002,0,0,0.01,1.0,805.8332249996939
Solver_Hardened_Defense,105,3,Exploitation,T0863,User Execution,True,False,0.077625,0,0,0.01,1.0,3417.023452207257
Solver_Hardened_Defense,105,4,Installation,T1505.003,Server Software Component: Web Shell,False,False,0.243,0,0,0.01,1.0,2514.5844203124334
Solver_Hardened_Defense,105,5,Command & Control,T0884,Connection Proxy,True,False,0.16875,0,0,0.01,1.0,4014.4117747307982
Solver_Hardened_Defense,105,6,Actions on Objectives,T0882,Theft of Operational Information,True,False,0.26325000000000004,0,50,0.01,1.0,4013.86635589248
Solver_Hardened_Defense,106,0,Reconnaissance,T0842,Network Sniffing,True,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4374999995706
Solver_Hardened_Defense,106,1,Weaponization,T0849,Masquerading,True,False,0.07087500000000001,0,0,0.015384615384615373,1.0,1067.056031250276
Solver_Hardened_Defense,106,2,Delivery,T0862,Supply Chain Compromise,False,False,0.14850000000000002,0,0,0.01,1.0,805.8332249996163
Solver_Hardened_Defense,106,3,Exploitation,T0863,User Execution,True,False,0.077625,0,0,0.01,1.0,3417.02345220624
Solver_Hardened_Defense,106,4,Installation,T1505.003,Server Software Component: Web Shell,True,True,0.243,1,0,0.043478260869565216,1.0,2514.5844203118554
Solver_Hardened_Defense,107,0,Reconnaissance,T0842,Network Sniffing,True,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4374999993975
Solver_Hardened_Defense,107,1,Weaponization,T0849,Masquerading,False,False,0.07087500000000001,0,0,0.015384615384615373,1.0,1067.0560312509472
Solver_Hardened_Defense,107,2,Delivery,T0862,Supply Chain Compromise,False,False,0.14850000000000002,0,0,0.01,1.0,805.8332250006716
Solver_Hardened_Defense,107,3,Exploitation,T0863,User Execution,True,False,0.077625,0,0,0.01,1.0,3417.0234522071305
Solver_Hardened_Defense,107,4,Installation,T1505.003,Server Software Component: Web Shell,True,True,0.243,1,0,0.043478260869565216,1.0,2514.584420311926
Solver_Hardened_Defense,108,0,Reconnaissance,T0842,Network Sniffing,True,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4375000008413
Solver_Hardened_Defense,108,1,Weaponization,T0849,Masquerading,True,False,0.07087500000000001,0,0,0.015384615384615373,1.0,1067.0560312491018
Solver_Hardened_Defense,108,2,Delivery,T0862,Supply Chain Compromise,True,False,0.14850000000000002,0,0,0.01,1.0,805.8332250001308
Solver_Hardened_Defense,108,3,Exploitation,T0863,User Execution,True,False,0.077625,0,0,0.01,1.0,3417.023452207271
Solver_Hardened_Defense,108,4,Installation,T1505.003,Server Software Component: Web Shell,True,True,0.243,1,0,0.043478260869565216,1.0,2514.5844203129027
Solver_Hardened_Defense,109,0,Reconnaissance,T0842,Network Sniffing,True,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4375000001331
Solver_Hardened_Defense,109,1,Weaponization,T0849,Masquerading,True,False,0.07087500000000001,0,0,0.015384615384615373,1.0,1067.056031250682
Solver_Hardened_Defense,109,2,Delivery,T0862,Supply Chain Compromise,False,False,0.14850000000000002,0,0,0.01,1.0,805.8332249992864
Solver_Hardened_Defense,109,3,Exploitation,T0863,User Execution,False,False,0.077625,0,0,0.01,1.0,3417.0234522063633
Solver_Hardened_Defense,109,4,Installation,T1505.003,Server Software Component: Web Shell,False,True,0.243,1,0,0.043478260869565216,1.0,2514.584420312735
Solver_Hardened_Defense,110,0,Reconnaissance,T0842,Network Sniffing,True,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4375000009175
Solver_Hardened_Defense,110,1,Weaponization,T0849,Masquerading,False,False,0.07087500000000001,0,0,0.015384615384615373,1.0,1067.0560312490513
Solver_Hardened_Defense,110,2,Delivery,T0862,Supply Chain Compromise,False,True,0.14850000000000002,1,0,0.06569343065693425,1.0,805.8332250002743
Solver_Hardened_Defense,111,0,Reconnaissance,T0842,Network Sniffing,True,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4375000005796
Solver_Hardened_Defense,111,1,Weaponization,T0849,Masquerading,False,False,0.07087500000000001,0,0,0.015384615384615373,1.0,1067.0560312499176
Solver_Hardened_Defense,111,2,Delivery,T0862,Supply Chain Compromise,False,False,0.14850000000000002,0,0,0.01,1.0,805.8332249995332
Solver_Hardened_Defense,111,3,Exploitation,T0863,User Execution,True,False,0.077625,0,0,0.01,1.0,3417.023452207309
Solver_Hardened_Defense,111,4,Installation,T1505.003,Server Software Component: Web Shell,True,True,0.243,1,0,0.043478260869565216,1.0,2514.5844203118695
Solver_Hardened_Defense,112,0,Reconnaissance,T0842,Network Sniffing,True,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4375000002244
Solver_Hardened_Defense,112,1,Weaponization,T0849,Masquerading,True,False,0.07087500000000001,0,0,0.015384615384615373,1.0,1067.0560312494658
Solver_Hardened_Defense,112,2,Delivery,T0862,Supply Chain Compromise,False,True,0.14850000000000002,1,0,0.06569343065693425,1.0,805.8332250006404
Solver_Hardened_Defense,113,0,Reconnaissance,T0842,Network Sniffing,False,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4374999995683
Solver_Hardened_Defense,113,1,Weaponization,T0849,Masquerading,False,False,0.07087500000000001,0,0,0.015384615384615373,1.0,1067.056031249923
Solver_Hardened_Defense,113,2,Delivery,T0862,Supply Chain Compromise,True,False,0.14850000000000002,0,0,0.01,1.0,805.8332249999562
Solver_Hardened_Defense,113,3,Exploitation,T0863,User Execution,True,False,0.077625,0,0,0.01,1.0,3417.0234522069136
Solver_Hardened_Defense,113,4,Installation,T1505.003,Server Software Component: Web Shell,True,False,0.243,0,0,0.01,1.0,2514.5844203127513
Solver_Hardened_Defense,113,5,Command & Control,T0884,Connection Proxy,True,False,0.16875,0,0,0.01,1.0,4014.4117747307905
Solver_Hardened_Defense,113,6,Actions on Objectives,T0882,Theft of Operational Information,True,False,0.26325000000000004,0,50,0.01,1.0,4013.866355892493
Solver_Hardened_Defense,114,0,Reconnaissance,T0842,Network Sniffing,True,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4374999996345
Solver_Hardened_Defense,114,1,Weaponization,T0849,Masquerading,True,False,0.07087500000000001,0,0,0.015384615384615373,1.0,1067.0560312502848
Solver_Hardened_Defense,114,2,Delivery,T0862,Supply Chain Compromise,False,False,0.14850000000000002,0,0,0.01,1.0,805.8332250000109
Solver_Hardened_Defense,114,3,Exploitation,T0863,User Execution,True,False,0.077625,0,0,0.01,1.0,3417.02345220632
Solver_Hardened_Defense,114,4,Installation,T1505.003,Server Software Component: Web Shell,True,False,0.243,0,0,0.01,1.0,2514.5844203124907
Solver_Hardened_Defense,114,5,Command & Control,T0884,Connection Proxy,True,False,0.16875,0,0,0.01,1.0,4014.4117747320893
Solver_Hardened_Defense,114,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.26325000000000004,0,0,0.01,1.0,4013.8663558925
Solver_Hardened_Defense,115,0,Reconnaissance,T0842,Network Sniffing,True,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4374999991156
Solver_Hardened_Defense,115,1,Weaponization,T0849,Masquerading,True,False,0.07087500000000001,0,0,0.015384615384615373,1.0,1067.0560312497678
Solver_Hardened_Defense,115,2,Delivery,T0862,Supply Chain Compromise,False,False,0.14850000000000002,0,0,0.01,1.0,805.8332249998704
Solver_Hardened_Defense,115,3,Exploitation,T0863,User Execution,True,False,0.077625,0,0,0.01,1.0,3417.0234522077812
Solver_Hardened_Defense,115,4,Installation,T1505.003,Server Software Component: Web Shell,False,False,0.243,0,0,0.01,1.0,2514.5844203121633
Solver_Hardened_Defense,115,5,Command & Control,T0884,Connection Proxy,True,False,0.16875,0,0,0.01,1.0,4014.411774731829
Solver_Hardened_Defense,115,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.26325000000000004,0,0,0.01,1.0,4013.866355893358
Solver_Hardened_Defense,116,0,Reconnaissance,T0842,Network Sniffing,True,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4374999999699
Solver_Hardened_Defense,116,1,Weaponization,T0849,Masquerading,False,True,0.07087500000000001,1,0,0.35999999999999993,1.0,1067.056031249762
Solver_Hardened_Defense,117,0,Reconnaissance,T0842,Network Sniffing,True,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4375000001365
Solver_Hardened_Defense,117,1,Weaponization,T0849,Masquerading,True,False,0.07087500000000001,0,0,0.015384615384615373,1.0,1067.0560312500525
Solver_Hardened_Defense,117,2,Delivery,T0862,Supply Chain Compromise,True,True,0.14850000000000002,1,0,0.06569343065693425,1.0,805.8332250007838
Solver_Hardened_Defense,118,0,Reconnaissance,T0842,Network Sniffing,True,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4375000007493
Solver_Hardened_Defense,118,1,Weaponization,T0849,Masquerading,False,False,0.07087500000000001,0,0,0.015384615384615373,1.0,1067.0560312493615
Solver_Hardened_Defense,118,2,Delivery,T0862,Supply Chain Compromise,True,False,0.14850000000000002,0,0,0.01,1.0,805.8332249995789
Solver_Hardened_Defense,118,3,Exploitation,T0863,User Execution,True,False,0.077625,0,0,0.01,1.0,3417.0234522064497
Solver_Hardened_Defense,118,4,Installation,T1505.003,Server Software Component: Web Shell,False,False,0.243,0,0,0.01,1.0,2514.584420312368
Solver_Hardened_Defense,118,5,Command & Control,T0884,Connection Proxy,True,False,0.16875,0,0,0.01,1.0,4014.4117747313026
Solver_Hardened_Defense,118,6,Actions on Objectives,T0882,Theft of Operational Information,True,False,0.26325000000000004,0,50,0.01,1.0,4013.8663558927688
Solver_Hardened_Defense,119,0,Reconnaissance,T0842,Network Sniffing,True,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4374999994631
Solver_Hardened_Defense,119,1,Weaponization,T0849,Masquerading,True,False,0.07087500000000001,0,0,0.015384615384615373,1.0,1067.0560312493474
Solver_Hardened_Defense,119,2,Delivery,T0862,Supply Chain Compromise,False,False,0.14850000000000002,0,0,0.01,1.0,805.8332250005286
Solver_Hardened_Defense,119,3,Exploitation,T0863,User Execution,True,False,0.077625,0,0,0.01,1.0,3417.023452207021
Solver_Hardened_Defense,119,4,Installation,T1505.003,Server Software Component: Web Shell,False,True,0.243,1,0,0.043478260869565216,1.0,2514.5844203122488
Solver_Hardened_Defense,120,0,Reconnaissance,T0842,Network Sniffing,True,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4374999990886
Solver_Hardened_Defense,120,1,Weaponization,T0849,Masquerading,False,True,0.07087500000000001,1,0,0.35999999999999993,1.0,1067.056031249659
Solver_Hardened_Defense,121,0,Reconnaissance,T0842,Network Sniffing,True,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4375000007213
Solver_Hardened_Defense,121,1,Weaponization,T0849,Masquerading,False,False,0.07087500000000001,0,0,0.015384615384615373,1.0,1067.0560312501486
Solver_Hardened_Defense,121,2,Delivery,T0862,Supply Chain Compromise,True,False,0.14850000000000002,0,0,0.01,1.0,805.833225000208
Solver_Hardened_Defense,121,3,Exploitation,T0863,User Execution,True,False,0.077625,0,0,0.01,1.0,3417.0234522077044
Solver_Hardened_Defense,121,4,Installation,T1505.003,Server Software Component: Web Shell,True,False,0.243,0,0,0.01,1.0,2514.5844203122742
Solver_Hardened_Defense,121,5,Command & Control,T0884,Connection Proxy,True,True,0.16875,1,0,0.043478260869565216,1.0,4014.411774732144
Solver_Hardened_Defense,122,0,Reconnaissance,T0842,Network Sniffing,True,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4374999997781
Solver_Hardened_Defense,122,1,Weaponization,T0849,Masquerading,False,False,0.07087500000000001,0,0,0.015384615384615373,1.0,1067.0560312491887
Solver_Hardened_Defense,122,2,Delivery,T0862,Supply Chain Compromise,False,False,0.14850000000000002,0,0,0.01,1.0,805.8332249995494
Solver_Hardened_Defense,122,3,Exploitation,T0863,User Execution,True,False,0.077625,0,0,0.01,1.0,3417.0234522066844
Solver_Hardened_Defense,122,4,Installation,T1505.003,Server Software Component: Web Shell,False,False,0.243,0,0,0.01,1.0,2514.5844203127795
Solver_Hardened_Defense,122,5,Command & Control,T0884,Connection Proxy,True,True,0.16875,1,0,0.043478260869565216,1.0,4014.4117747318655
Solver_Hardened_Defense,123,0,Reconnaissance,T0842,Network Sniffing,True,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4374999997732
Solver_Hardened_Defense,123,1,Weaponization,T0849,Masquerading,False,False,0.07087500000000001,0,0,0.015384615384615373,1.0,1067.056031250819
Solver_Hardened_Defense,123,2,Delivery,T0862,Supply Chain Compromise,True,False,0.14850000000000002,0,0,0.01,1.0,805.8332250007686
Solver_Hardened_Defense,123,3,Exploitation,T0863,User Execution,True,False,0.077625,0,0,0.01,1.0,3417.0234522073742
Solver_Hardened_Defense,123,4,Installation,T1505.003,Server Software Component: Web Shell,False,False,0.243,0,0,0.01,1.0,2514.5844203128754
Solver_Hardened_Defense,123,5,Command & Control,T0884,Connection Proxy,False,True,0.16875,1,0,0.043478260869565216,1.0,4014.411774731116
Solver_Hardened_Defense,124,0,Reconnaissance,T0842,Network Sniffing,True,False,0.037500000000000006,0,0,0.11111111111111108,1.0,1015.4374999995075
